,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
f33aa4265e53,-0.8064641,-0.6635309,0.27323347,5.296478,7.225449,7.6407256,18.755184,0.6779775,0.91784394,-0.30813324,0.03846374,-0.72964823,0.7425885,1.1313473,0.8391627,-0.5405499,5.929828,7.6305647,4.930436,-0.5282672,0.7925909,4.813258,-0.9642834,0.8375491,23.60739,-0.4306516,0.11860713,-0.55811316,0.08193073,0.4938358,0.25655285,1.655959,-0.384117,0.23404813,0.9904144,0.29447857,0.72260004,14.528138,0.44004393,7.001439,0.6853883,0.06394923,0.36794153,-0.5175067,0.51689625,0.09585601,0.44530666,3.445611,12.095316,-0.8917413,0.79304874,0.017238528,-1.1053758,0.8289093,1.5264821,2.1648188,0.6742133,7.3176622,-0.9003278,2.5145953,1.4490882,1.0999017,0.3370021,0.48745972,1.3838046,-0.17959076,1.7064584,0.12508821,3.2546566,-1.255904,0.15810296,0.72130823,-0.92739,15.28299,-0.25967187,10.4079685,0.12243155,-0.04275301,-0.92096806,-0.25659534,2.2159395,-0.12552884,1.5872289,0.23559898,-0.42134845,0.18494225,0.91510975,0.9377191,-0.54294175,0.23918283,1.5185385,0.6788457,0.18233794,0.79541737,3.7478685,2.6822736,0.5094822,9.786294,-0.5679753,10.120817,5.816966,5.2352734,4.199953,1.2802697,2.6899905,-0.46260563,5.399979,-0.76321185,7.899291,-0.15452471,0.58997834,4.0890827,-0.296252,-1.5703993,1.8373286,0.42002642,0.8147415,0.383782,0.33901733,13.472287,-0.93469226,5.538521,-1.020746,-0.749668,0.8104591,-0.021910548,-1.337278,0.76409775,0.14300802,-0.64759266,1.3977726,9.334618,-1.036145,-0.22175857,2.3468177,1.1104876,2.6972136,-0.045512795,1.7419465,1.5501962
2b203515e5b5,0.091602296,-0.18758845,0.29205912,2.9575922,6.4888735,5.7459764,5.18234,1.595829,0.20377886,3.7270637,0.36292255,0.20216691,-0.12466073,-0.022490084,5.619226,0.2877704,6.0596385,-0.77420986,5.3983297,0.039809465,0.65167505,4.9747305,1.4185717,0.6659305,10.817435,-0.23069167,-0.011550307,-0.17489773,0.7063269,0.717423,0.7416317,-0.34338903,-0.32187152,1.4296072,0.054896235,0.36733422,1.621417,17.438782,0.34611583,4.6613297,0.8247427,-0.124973595,-0.624144,1.3697819,0.22949505,1.0432571,1.7010093,0.4836495,11.284757,1.042319,0.8321204,-0.06399155,-0.038662612,0.09314191,0.6080018,2.5930984,0.19019538,3.4442914,-0.022175312,-0.059291124,-0.07496336,0.20251942,0.22293454,0.7306268,0.114201576,0.97100925,-0.09616494,1.9809296,2.7257886,-0.18420017,-0.04981011,-0.24568069,1.1247776,7.304548,-0.40501004,10.940884,0.5082394,0.14629644,1.1535702,2.2120376,4.099865,1.0263476,0.7689163,1.0507998,0.6700166,0.7469533,0.16467613,0.07095337,1.4404008,0.1863687,0.0959934,1.0394474,-0.04202807,-0.18094802,3.9113278,0.22855172,-0.26881742,8.48308,0.9366532,10.808697,2.677858,-0.019816518,4.601561,0.68232733,0.24622029,0.6941607,9.8600025,0.26013863,6.463577,2.4253333,1.1940043,1.7248579,-0.5234808,1.5986993,-0.08632159,1.0013298,0.61499757,2.115447,-0.10824314,9.64051,0.7837421,0.39129394,-0.08159888,-0.015093416,0.42142949,1.1960639,1.0663381,-0.11411154,0.9706918,1.2014214,0.22756249,5.504191,0.25754094,-0.2917335,0.16843587,-0.22674,3.7351365,0.312166,1.3877624,1.3545117
a14f5d3060c8,-0.9426309,0.45462668,1.3906226,5.716939,3.8707104,1.9254344,0.81279296,0.5388109,0.36873436,2.1849463,-0.10544583,2.0378227,1.2034185,-0.4831794,12.345277,-0.6661416,2.3333905,0.7190304,2.9407046,-0.6144002,1.9994066,4.027872,0.12607181,1.238011,12.754802,-0.57869005,1.7685915,-0.72108376,-0.09629929,-0.101264715,0.69068265,1.4706544,-0.5667604,-1.6556526,0.8284644,1.2413912,2.7537038,12.126044,2.083704,0.6618496,-0.43889177,-0.7674197,0.20446366,12.5140915,0.7593904,-0.36425725,2.26213,-0.688791,1.042906,1.1007507,0.7503979,0.18715107,-0.42239174,-0.82155186,3.1766834,0.23780686,-0.49539852,3.3768632,0.091308564,0.7729523,2.3292754,0.71690315,0.52170044,-0.097124636,-0.994703,2.8781102,2.9287558,0.875232,3.2209,-1.4183979,-0.027748823,0.3285579,2.6529331,3.8478234,0.10295355,8.891267,3.5313332,1.8219411,1.1400398,-0.39946684,5.9850516,1.2254126,0.3112778,0.82182264,1.3628459,0.61742955,0.72971344,0.0055770874,3.3588977,0.03945577,0.416596,0.33759367,0.6097596,0.14901912,1.2887013,-0.61292344,2.8057368,7.3806744,-0.7465909,3.153192,2.1420088,-0.77646613,-0.54963624,2.179387,3.1719317,-0.6379971,6.749542,0.68283176,16.956242,0.56444836,4.0322247,3.6480675,-0.068965375,-2.0509048,-0.44820386,4.177001,1.0675375,-0.5143,-0.9450213,11.835748,-0.57724744,1.6751716,0.5787203,-0.8610457,0.61892587,0.24117881,0.80290043,1.5246766,-0.39128357,2.1970232,0.15164566,8.043312,2.5217047,-0.29841015,-0.61289096,-0.4466765,6.926,1.0962799,8.028469,-0.70444316
dcb6b8896ee5,-0.5167936,0.117109045,0.68458825,6.106911,5.9808855,9.936605,4.2555203,-0.04529017,0.3923591,-0.5437639,-0.28006846,-0.4290921,0.76706225,0.046027668,9.3316765,-0.27337593,9.309723,3.007629,1.3770965,-0.3450346,-0.8859362,1.2609859,-0.6022769,1.1958144,13.06284,1.245108,-0.61315227,-0.9030539,-0.97860855,0.19400066,0.17803498,1.6078024,0.004424397,0.6196746,0.37871778,0.6527271,0.39510497,14.490079,1.3720753,-0.7681504,1.5089974,1.6003841,-1.3545666,-0.83982295,0.44676003,-0.38999817,0.067650095,-0.20604794,8.438108,1.9164127,1.0430937,-0.78485084,0.083412915,-0.44493398,1.3037823,1.516805,0.106339335,4.734717,0.5077032,-0.6841776,-0.57256734,1.257128,0.5505016,0.30735993,1.6943892,0.19153428,1.6102529,0.84752995,1.2705703,0.41208383,0.77733886,0.5405722,0.45054534,9.293424,-0.17680186,13.513198,-0.9514689,0.8257506,-0.6229656,0.04733818,-0.78028333,0.24600789,1.6422992,0.20714277,0.6341116,-0.82837826,1.6893637,0.5873255,-0.03225546,0.010206796,-0.7751537,1.0714437,1.0470681,-0.05855567,3.5782871,-0.26645276,-0.55664915,7.2304525,1.0016658,5.136182,3.4227657,-0.4649217,4.3294916,-0.14131653,6.996164,-0.089491695,3.9100463,-0.4331311,8.094672,-0.68924105,0.037616126,-0.52975434,-1.3679755,-0.5482095,0.04694823,0.6075252,0.22631752,1.4025781,0.57338417,9.43592,0.9338356,0.68928564,-0.71782494,-0.5127316,-0.43434492,0.370946,-0.31090632,-0.9035994,-0.21179397,-0.6724436,1.0566186,7.586838,1.3286898,0.6471788,-0.29118586,0.6899982,5.5175123,-0.058103677,2.400602,1.2946968
97dd011c71ff,0.9869456,0.7968528,-0.5366048,3.4518576,4.224964,4.3640723,-0.64705276,-0.37836924,0.5607674,0.82037467,0.5951454,-0.18312381,1.0723805,1.0934312,-0.32556754,-0.054726824,5.069397,0.55270654,-0.7554368,-0.19508117,1.0114176,1.3702631,-0.30601907,2.0578835,10.003617,-0.63440275,0.63945544,0.07230182,-0.19782275,0.027888581,0.24180527,-0.19545293,0.32239783,-0.15253675,0.66066486,0.62333333,1.4571141,11.368057,-0.23070219,0.44902068,0.83382714,0.102583915,1.0003188,-0.34164113,-0.26335722,-0.40329638,-0.45821822,0.6963246,3.344335,-0.23928612,-0.10653415,-0.09314354,0.3649898,-0.23527421,1.6669474,0.17240137,0.06833069,3.4115927,1.7663527,1.4538171,-0.37867734,-0.5711652,-0.042405635,0.19563395,-0.28394496,-0.11674675,0.76437926,-0.7519598,2.1641912,-0.62733257,-0.9388256,-1.0337889,-0.3436606,6.5039654,-1.2907746,12.588011,0.06921959,2.7394695,-0.37908703,0.29607052,2.3404818,1.3446811,0.2707481,0.5358714,0.21875453,1.5296559,0.75622547,0.049845755,0.785739,-0.35830098,1.109117,0.90202886,-0.06700596,1.0558021,1.9061303,-0.073575646,0.8103521,6.3281293,-1.4698284,3.8277879,2.3383114,-0.2914877,6.493929,0.17961401,2.9812894,-0.5780128,4.0778112,-0.16300046,9.649618,-0.26270187,-0.17948174,1.7924031,1.6012802,0.28832763,1.0900898,4.606083,0.61040676,1.0009617,0.76518464,8.913791,0.2950857,-0.66402376,-0.4699212,1.1293753,0.78444576,0.20883338,-0.007477939,-1.1158025,-0.31143776,0.023712695,0.040957034,8.708071,0.77160525,-0.095701516,-0.112095535,-1.111259,4.6902633,0.24981824,2.4002433,0.89784104
62dda1c9f727,0.98705405,0.45896125,1.0213857,2.1604667,1.0339947,2.9238453,-0.64706564,-0.37825844,0.85636306,0.2974441,0.59525996,1.3375661,1.4211243,2.4272368,1.2720374,-0.054626837,2.1312106,0.19818127,0.81238335,2.2841618,0.6546596,4.1114416,0.9546417,0.87471676,3.765831,0.14211944,-0.37863255,2.3231134,0.41323817,0.6756669,1.3871857,0.4010871,0.82405674,-0.15239242,-0.3866235,-0.4918487,1.1037478,4.546422,0.99688876,-0.52584547,-0.2462729,0.10272619,1.4249547,10.39063,-0.84787107,-0.0672299,1.1819478,0.062813655,-1.0971881,0.58248335,1.6700038,-0.09301509,0.3651186,-0.23517832,2.3335757,0.36037177,1.7063556,1.7516822,-0.38517132,1.4539286,0.8021018,0.93733835,0.89267427,1.4276373,-0.28382874,2.9452364,3.023693,1.4789164,3.6885102,0.06404649,1.1723632,0.61934453,1.6782687,1.8647225,-0.18312728,2.6413481,0.069347754,5.2977915,-0.3789755,1.0911937,-0.72420657,0.55020416,0.7616976,1.7412062,0.21888629,0.90993595,0.9924084,0.049993873,3.2258966,8.613771,1.1092722,0.13187034,-0.0668582,0.26586884,0.4336309,-0.07348746,0.31860954,6.894524,0.75520957,0.44313255,1.6478723,-0.2914084,-0.2531456,1.5866078,3.3313215,0.94074106,4.0778885,-0.16287693,16.767712,3.4651835,3.4005883,1.3317968,1.9419836,25.369915,0.32272097,1.8397543,0.013526499,1.0010886,0.7652724,9.292852,1.2459348,0.13054983,-0.4698078,-0.3187396,1.8997024,3.5901802,-0.0073391795,1.7784009,0.48182428,-0.37017837,0.95084196,5.3115597,0.7717614,-0.35345787,5.352914,0.38379717,6.5845637,0.24995905,8.554127,3.2489023
8897c6cb4083,1.3037003,0.9153724,-1.1401036,1.4367757,1.9643031,3.7630796,-0.68487024,-0.05463624,-0.27413678,0.6614147,-0.37901628,0.14553428,0.70738226,0.7342776,1.5322083,0.23742785,1.6955991,-0.3662703,0.22915503,8.757479,-0.064893246,0.31014213,0.08983493,1.2663455,3.743146,-0.29003185,0.95267296,0.45140833,-0.51306367,-0.54141253,-1.311231,0.83199996,0.7472678,-0.3514825,-0.010020256,0.29983088,0.761451,4.504819,0.9160793,-0.20234108,-0.39043164,0.5183011,-0.1032393,0.3240195,0.15705234,-0.33503568,-0.015322626,0.42177415,1.8831732,-0.31070268,-0.4002105,-0.5752567,1.5123969,0.044869125,0.52438545,0.66546065,0.51592726,1.2184014,-0.0755465,0.87501967,1.0610852,-0.12054497,0.41458985,0.4049342,0.05567929,0.28907833,-0.18012583,0.12226713,2.1081424,0.44191492,-0.2467686,-1.235564,0.0073710084,1.8982031,-0.10888636,6.026091,-0.29671037,-0.5305848,-0.053221345,0.6284218,-0.6493374,0.08593631,-0.5030838,-0.5477063,0.60368705,0.67184263,0.6733055,-0.5361681,0.042301,0.10630947,0.3696421,-0.4036798,-0.11642116,-0.62360656,0.28917518,0.184143,-0.34718746,2.9375262,-0.19125724,-0.76775306,0.14992273,-0.05974856,4.5771527,0.05985719,1.260881,-0.17001283,2.9849784,0.1979428,3.9590948,0.3072315,-0.3568622,-0.579831,-0.5992435,1.4060922,-0.14978749,-0.21559846,0.5265635,-0.1753959,-0.15240398,2.994518,-0.41253072,-0.4415406,0.77189666,-0.059738398,1.2299953,0.63842195,0.39795718,-0.7047643,-0.8323662,0.7922244,0.16176921,1.5379578,1.2278979,-0.683181,0.1272015,0.090690374,-1.0631794,-0.215285,-0.053786516,1.97578
56d3acfb074e,-0.36665952,0.333511,1.5082237,9.028552,9.4810705,11.4717655,14.787143,0.6374322,0.7392549,-0.9940162,-0.121397324,-0.2733161,-1.229691,0.232606,5.2426972,2.6253588,11.327223,5.9030457,2.0925643,-0.25006646,-0.034101546,1.9701129,-0.4146517,0.7670728,15.715274,-0.72890705,-0.4646947,-0.03173484,1.1381291,-0.09307408,0.38011867,0.83127284,-0.33937418,0.29833135,1.513496,-1.0343878,-0.7165313,17.94955,-0.731958,1.2502958,-0.7436275,1.2415491,-0.052514777,0.40674365,-0.3787285,0.12705545,0.27757192,0.59778273,12.741243,0.47467515,-0.22710234,-1.0535583,0.26174048,1.2178801,0.77820927,2.3759756,0.6657346,7.986667,-0.47027552,-0.5299741,2.8003595,-0.22093499,-0.7272846,-0.4396633,-0.37714666,1.4681172,2.8898113,-0.013464019,4.091982,-0.03981529,-0.123991996,-0.50235397,0.61692584,14.060012,-0.6374097,14.027509,-0.0335501,-1.0893264,-0.46851304,-0.6659703,3.1855965,0.4385726,0.87023515,0.41533232,0.11311907,0.116329685,0.3883419,0.3783408,0.63248986,0.8842809,0.7133102,-0.20550084,0.9458258,0.68832195,7.045427,-0.14430034,-0.9268059,10.930659,0.6410433,6.906115,6.574779,-0.35508293,-0.29206672,0.5665767,5.9619274,0.10389051,7.157152,-0.26205266,11.06128,1.6007875,1.6652468,4.257914,-0.13540521,-0.018415987,0.2215201,1.7834184,1.5273223,0.89910924,1.7665122,11.226326,-0.35593554,-0.72507894,-0.5608232,-0.38992923,-0.22316512,-0.43477947,-0.11873984,1.9772048,0.72218406,-0.48110127,-0.8997284,13.269306,-0.402596,0.35887644,2.6790745,0.2747792,6.1020193,0.88776857,3.0692246,0.41148093
63c1c08ffb04,0.070017844,-0.21870011,-0.3636096,2.937826,3.339155,2.2295115,3.1119006,1.08373,-0.22973782,-0.4920752,0.964785,0.17977136,0.31753093,0.77528447,9.813828,0.26786226,4.3946157,4.0123377,0.24634668,0.026156098,-2.1383338,2.6458726,0.13107193,1.3071563,2.958371,-0.25415796,0.9853015,0.4909007,0.03207916,0.14283466,-0.49897885,0.28051203,0.24635074,0.31307334,0.029224813,1.3784633,-0.10759395,7.4307976,-0.45175558,-0.16862935,0.059643805,-0.1533016,-0.063623965,1.3244222,1.2255999,-0.29012913,0.030814826,-0.23488718,2.5143812,1.38332,0.99834317,1.0557402,0.7804209,0.074052274,2.5457888,1.5242934,0.93554515,0.79538345,-0.04328108,0.9089111,1.0880733,-0.20348531,1.3971195,0.45247385,0.09105876,0.33135405,-0.12936753,0.9568143,0.8816843,0.48129183,0.038736224,0.32629976,0.043938756,8.70561,0.88787264,0.8541312,0.4827208,2.8629417,-0.019275129,-0.20779145,0.47179702,0.99866307,0.47102666,0.5562843,0.6437864,0.7172505,-0.537672,0.041466296,1.0022874,0.8709322,1.0507834,-0.6434335,-0.34057152,-0.21047354,1.1660991,0.21099016,0.2859155,7.5166364,-0.1479736,3.5753665,0.8541351,-0.035607785,-0.09678808,0.65310645,2.6448057,-0.12751049,1.4879671,0.23554313,10.094384,2.3864965,0.8310712,0.672615,-0.018045366,1.5225322,2.202798,-0.19423997,0.58002603,0.6722393,-0.1257067,7.5639076,-0.36910862,-0.41836393,0.8064031,1.4154552,0.39106867,0.6831732,-0.21541107,-0.14212066,1.2972419,0.07543379,-0.07631463,4.52986,0.77281886,-0.028651059,0.15212962,1.4250321,0.39403147,1.0929682,3.0006104,2.9102092
9d08564c6544,0.883191,-0.87238026,1.0869913,1.5766343,3.2586849,10.368893,6.173992,0.62023246,0.26444724,-1.0133603,-0.8234369,-0.2907775,0.16579214,0.21169186,2.645115,-0.15042363,9.854211,7.853968,2.0837965,-0.26071173,0.35630766,2.1656892,0.8248421,0.7462587,11.249421,0.029201046,-0.48133576,-0.051876538,0.80266464,-0.1164927,-0.7723131,0.25974345,1.1490735,0.2759276,0.5372642,0.15017524,0.58099604,13.311025,-0.39187038,0.34301883,-0.7583518,-0.74849546,0.41977447,-0.5596821,-0.40106463,-0.5444988,0.25404114,-0.054928944,22.606312,-0.36780593,0.17315704,0.16428964,0.24175116,1.2029963,1.1428162,1.8977269,-0.078281954,1.6592306,0.63805234,1.3472502,-0.46353775,0.6239669,0.7428266,2.360786,0.7718736,-0.24967691,0.604777,-0.8922678,1.74677,1.1516821,-0.047112808,0.014673993,-0.4586429,18.853273,-0.6594432,5.880569,1.2443161,4.91592,-0.4858261,0.18720707,3.1816175,0.41698742,-0.13737744,-1.1308228,0.7961091,-0.6449343,0.10076597,-0.091896474,0.97526705,0.8595965,1.2172182,-0.2283096,-0.20842087,1.1496964,1.1224259,3.026416,0.16947925,8.40224,0.618968,4.8643465,3.5446587,1.3072908,4.3891044,-0.5094266,0.23098442,0.0822137,7.583663,-0.28122938,9.103874,0.6065309,-0.37669003,2.1135218,1.0947229,-0.07780224,-0.63874435,2.7648451,0.44230127,0.87939036,-0.49262998,11.210566,-0.96589607,0.78291714,3.2953064,1.044509,-0.7465729,0.06811933,-0.14028037,1.312974,-0.03624533,1.2120751,-0.3451188,4.7887774,1.9259758,0.12038762,-0.19047855,0.8569748,3.8231244,0.865909,1.0944844,1.1252028
60266680c9c5,-0.23414369,0.5245182,-0.17052561,1.7134007,4.485537,10.413738,4.221774,0.77286744,0.62211096,0.87277853,-0.66559994,1.384757,1.8071653,-0.42730916,4.1094356,-0.012677327,5.4965043,-0.14998716,4.322632,-0.1662429,1.0588676,2.1751814,1.011481,-0.46857873,9.555572,0.90036756,-0.3336587,0.758276,0.8310468,-0.089898795,0.30317062,0.46298164,0.38354892,0.47474426,-0.33252978,-0.8704995,-0.055125386,16.537987,0.49486363,-0.47937864,-0.20647913,0.16241762,-0.42879158,-0.24583358,-0.20284814,1.3789073,0.46285945,0.74800706,7.1472254,0.24381912,-0.7763227,-0.44995242,-0.42558,-0.19495349,1.3716059,1.5198123,0.13275276,2.8412182,-0.34069812,-0.39386642,-0.34138936,1.3831043,0.5168549,0.26131678,-0.2350632,-0.72870886,0.83450913,0.5454951,0.77207685,2.3677607,0.6145,0.50529873,-0.293137,4.8416815,-0.4639117,10.606027,-0.61730015,2.0594513,-0.33218557,1.138915,2.3512611,-0.26186424,-0.8668661,0.13450623,0.9775987,0.2986875,-0.2788394,0.9734616,-0.43575937,0.42479298,1.4310613,-0.5063565,0.21212776,1.1181653,2.5591516,-0.036482483,0.875812,3.70157,1.3724295,8.952194,2.5893772,1.4165521,-0.2328066,0.7459761,0.9307874,0.2745793,6.792114,-0.11105031,5.931155,-0.18067199,0.57485354,1.3799535,-0.97563815,0.4492063,0.3756059,-0.39111865,1.2335107,-0.49312437,0.80207074,6.81194,0.84873307,0.8878144,1.3196161,-0.28153777,0.42294478,0.75428104,-0.60472745,-0.062254816,-0.25140035,1.1039722,0.57477415,5.3351603,1.3026266,0.086356565,-0.077653766,0.4407671,5.2425823,0.30903625,1.4340662,2.254038
7eb27875bef4,2.0224826,1.5159911,0.6255832,7.4168277,8.510669,13.937753,8.665523,1.5490141,1.4639736,1.6165866,0.46742362,1.2120624,1.9015418,0.19044685,8.469114,-0.1661912,14.454818,2.4342198,8.336935,2.207649,0.7109209,4.351167,0.8034779,2.933437,18.713305,0.71941644,2.3045857,0.55907285,0.6131917,0.79321384,0.07913872,-1.0131879,0.6618128,0.25316945,0.516932,-0.24137437,0.1512208,23.774647,1.3179017,0.3255533,-0.3521041,-0.056022704,1.2797356,0.33545172,1.0555971,0.08088713,1.7328176,1.1422112,15.910749,0.03765163,0.71135795,-0.23633283,1.7020218,-0.34215593,1.1166271,2.950188,0.94262344,8.221923,0.6213362,0.4255539,-0.47751987,1.2175441,0.71816254,1.0722213,0.7535441,1.9099205,2.3308108,1.315344,5.2412333,0.5507624,0.5537666,1.1450143,0.5793306,22.837215,-0.024652705,13.064622,-0.07365768,4.1187325,-0.5034131,-0.7015649,0.3605261,1.1896769,2.13174,0.7984296,0.77533436,0.7434827,1.0516453,1.1315882,1.2935286,0.18066153,0.37694067,2.0546837,0.65041685,0.8904904,4.3330812,3.012507,-0.9755155,12.10355,0.8835273,14.179529,5.598551,-0.37990203,2.1438205,0.0160079,1.2077737,0.060193952,9.511686,2.7622824,10.270899,0.5757717,1.3614417,5.337549,0.2671374,1.6525037,-0.65862226,0.68274605,1.4723575,-0.6881453,0.66740733,14.308894,-0.4005778,3.169002,-0.5962992,-0.41767758,1.3813736,0.044934493,-0.16216168,0.93879545,1.6155701,0.8918483,0.59497947,9.545231,1.4960929,0.6143835,-0.20339338,0.8355615,7.0269203,0.8437037,2.492009,1.751982
53a1875befe5,3.415051,0.7585375,2.6272888,7.260768,4.140435,9.240135,25.991045,0.40952006,1.2756321,0.5363448,-0.49401134,1.5532148,0.9675387,2.044363,19.341122,0.13707016,6.6861887,0.34772837,3.9157197,-0.06354338,1.2278472,1.692061,2.3651495,1.1317716,17.17544,0.36807805,0.84508,2.0712075,1.8133919,1.642112,1.8628571,1.7405058,-0.5410294,0.1242941,0.9079863,1.5061004,1.015657,16.995827,1.319736,0.6614712,-0.48563203,2.1844225,2.0715778,24.84635,-0.57201976,1.0956967,-0.1674611,-0.39564198,1.2513297,0.44492838,0.9886894,2.614699,0.6119865,-0.051362574,0.81060827,1.945569,2.2721686,5.3528337,-0.18194172,5.8806024,-0.2085988,1.312814,1.3969519,0.72815835,4.059086,0.7616752,1.0842566,2.0528781,5.0219936,4.647959,1.0025356,1.1534889,1.9085977,15.758295,1.2431161,5.5906205,0.31506884,-0.07985407,0.985481,0.51425624,6.190957,-0.053622782,1.4795632,-0.14538819,-0.29907393,-0.21599561,1.4993143,0.33392766,10.067168,0.6629349,1.4068706,1.9699993,1.098558,0.8288944,2.099814,0.0956144,1.9883499,10.669016,3.5047839,10.74058,4.5789094,-0.13935298,6.5869207,0.9657737,1.1284268,1.8751501,9.385685,0.073955655,3.5770736,11.518346,1.7341242,4.570129,-0.21488035,7.343571,1.3318845,-0.28602803,5.9836893,1.2446166,-0.24043843,16.990448,0.03209895,7.761694,-0.25246233,-0.14873803,1.8438613,1.4222333,2.8360627,0.5849827,1.7544749,0.28873584,0.77048105,12.832352,0.022174537,0.8512875,5.5099287,1.2474086,15.405548,2.2274373,2.4746058,3.2600198
bc2a52c8b934,-0.30361938,0.061265126,0.012695923,5.467805,3.8694458,7.2899575,4.230069,-0.402781,0.20853022,1.7280426,-0.054772556,-0.20790698,0.26865864,-0.5136497,2.7107391,-0.07675736,6.207547,0.86722916,8.387454,-0.21019012,0.62968683,6.7402964,-0.3358693,0.17711945,14.006489,0.116033554,0.6158366,-0.6479172,0.18901724,0.49064624,-0.06214553,0.36843455,1.2562037,-0.18433462,0.63225657,0.24895297,1.0702888,7.479888,0.38694298,-0.55035913,-0.6884712,0.723896,1.7932466,0.5392226,0.23869118,-0.7986217,-0.49161565,0.035613313,10.7563095,0.9204995,-0.36946952,0.61303526,3.0854793,-0.256399,0.45545158,1.4528725,0.03457871,8.17695,-0.40863323,0.5251464,0.78247726,-0.4801641,-0.07686636,-0.34883985,-0.30955505,-0.14734885,-0.7041213,-0.7842604,3.4605482,-0.6558363,-0.5892415,-0.41552746,-0.3701309,0.7032422,0.39868355,0.7248292,-0.6994393,-0.40073746,0.7469804,0.27100885,1.3998448,-0.35097507,0.954807,0.038164884,0.18972787,0.20308052,-1.0463934,0.017215014,-0.55824435,0.32288715,-1.2629454,-0.86535835,-1.2987974,-0.06366846,0.41128275,-0.09300947,0.7760563,10.489372,-1.0499821,8.923229,7.7005787,-0.3089625,-0.26387563,-0.40130013,1.3258102,0.18509015,8.84939,-0.19021818,4.1912794,0.75023854,0.4427998,7.9743752,-0.047901243,1.9946718,0.29482144,-0.43608916,1.1209447,0.9729745,0.74585927,9.635558,0.7573071,10.2253475,-0.49489936,1.1098381,0.32521975,1.1078181,-0.69365394,0.68833256,1.1372575,1.0154271,0.2582507,3.8134766,0.23458557,-0.52193123,-0.13014023,0.021202877,7.563422,-1.1578485,1.028491,1.5568593
605854322bea,1.7362454,0.5263034,1.589055,1.2988495,3.03041,1.1389143,0.78225154,1.2564709,2.1832266,0.8367214,0.16491015,-0.6055089,-1.127222,0.58752596,7.2177863,4.8499804,1.2958245,-0.4757046,-0.14796713,-0.4525863,0.41300696,4.776787,0.4457621,2.5794184,3.795003,1.0602568,-0.7812809,-0.41491872,0.06366137,0.78625315,-0.86850274,0.90352774,0.74220705,-0.6944751,1.132712,-1.4303459,2.6338098,6.6152544,1.331198,0.9232001,1.6219624,0.22097212,0.055602282,5.5740294,0.22109288,1.2165084,2.6198108,0.23483732,1.6383302,0.07809469,2.002361,-0.57548165,0.6526258,0.93472373,4.7857556,0.14755207,-0.50691193,3.3332133,-0.7833376,0.13155821,-0.7116319,1.4491563,1.4044452,1.1807756,0.44664064,1.9971308,2.3973176,2.01109,3.4356012,0.7897017,0.32140186,0.14329877,2.9364252,3.8748715,0.686172,6.1557274,0.8856951,1.4328922,-0.7978835,-0.1310611,7.276268,0.027927727,-0.8318092,1.1765519,0.4274878,-0.32425112,-0.04757008,-0.5062876,5.5986643,1.0161659,1.4788337,-0.4200123,0.958422,1.9409847,-0.3850182,-0.40479082,1.1052626,3.6447814,-0.76184624,4.395242,-0.5119523,-0.58931446,-0.43524018,0.60037094,2.4857345,1.700218,2.4727218,-0.626878,17.210897,6.684031,3.2496562,3.2824593,2.001568,-1.1482024,1.3227661,-0.6841291,2.3408527,0.5239701,1.5074756,4.840143,-0.2406168,-0.9499551,-0.8956299,-0.6518057,1.6552186,1.7612033,-0.5285355,0.9193533,-0.054409042,0.20933929,0.029110521,4.6313767,0.6505343,-0.63314253,-0.41963553,0.7525227,2.1132448,0.109894216,10.650691,2.5036488
