cell_id,day,donor,cell_type,technology
b3219c024894,2,27678,EryP,citeseq
106c63ce43de,2,27678,MasP,citeseq
2d5346b0a1d5,2,27678,MkP,citeseq
9a28f4bb7fa6,2,27678,NeuP,citeseq
3f731ab64c6c,2,27678,HSC,citeseq
26f44bc8b97c,2,27678,EryP,citeseq
71589ef5385e,2,27678,EryP,citeseq
7b1a9cbdcb50,2,27678,NeuP,citeseq
a6a15f76b3d4,2,27678,MasP,citeseq
c0b3409e2040,2,27678,HSC,citeseq
91a1042da79a,2,27678,HSC,citeseq
f2222bad7620,2,27678,MasP,citeseq
d746e9a064ff,2,27678,NeuP,citeseq
209592d11689,2,27678,NeuP,citeseq
30d20fb8ae2a,2,27678,HSC,citeseq
b0c56c5094ff,2,27678,HSC,citeseq
c60936e68341,2,27678,NeuP,citeseq
799bfff1d83e,2,27678,HSC,citeseq
511f84d6d2c3,2,27678,HSC,citeseq
5464524c29c2,2,27678,HSC,citeseq
d1a78f24f67c,2,27678,EryP,citeseq
0093e8768e72,2,27678,HSC,citeseq
6875f1f70d89,2,27678,HSC,citeseq
4bbf076507dc,2,27678,HSC,citeseq
962a63fd5acd,2,27678,EryP,citeseq
cb2a1db58c0c,2,27678,EryP,citeseq
dd5653915b95,2,27678,EryP,citeseq
16a866719563,2,27678,HSC,citeseq
60b80057af7d,2,27678,EryP,citeseq
2118acbd56a2,2,27678,HSC,citeseq
810ee274819a,2,27678,MasP,citeseq
27018f89a799,2,27678,MasP,citeseq
1d71305ecaf2,2,27678,HSC,citeseq
08a4cf4076b4,2,27678,EryP,citeseq
51080cabf4da,2,27678,HSC,citeseq
14d81d5faca0,2,27678,HSC,citeseq
345b4d722c7e,2,27678,HSC,citeseq
9f9b66e4cba6,2,27678,HSC,citeseq
94f2ef586070,2,27678,HSC,citeseq
d1dd1af85472,2,27678,NeuP,citeseq
d1fda8a66d02,2,27678,MkP,citeseq
249def6fc73e,2,27678,HSC,citeseq
13855423b63a,2,27678,EryP,citeseq
822d7e274e1e,2,27678,HSC,citeseq
4f478d1aa82d,2,27678,EryP,citeseq
68263c4c5039,2,27678,MasP,citeseq
62eee1e766a8,2,27678,NeuP,citeseq
0a2b99779987,2,27678,EryP,citeseq
6946757278db,2,27678,MasP,citeseq
a28f24fec09f,2,27678,HSC,citeseq
00f16feadd97,2,27678,EryP,citeseq
e539bf995c4d,2,27678,EryP,citeseq
3d57f1c8c4ec,2,27678,HSC,citeseq
870ad2ed9ae5,2,27678,NeuP,citeseq
b570cb19b33f,2,27678,NeuP,citeseq
a5acf4e361ec,2,27678,HSC,citeseq
0efc1030edf4,2,27678,EryP,citeseq
d0a0877af551,2,27678,HSC,citeseq
2d23fe56f8e1,2,27678,EryP,citeseq
948a808266d8,2,27678,NeuP,citeseq
9c7c1b269b40,2,27678,EryP,citeseq
6fe7be8b2952,2,27678,EryP,citeseq
3e76cba5d61f,2,27678,MasP,citeseq
9f02a4d2b4d4,2,27678,HSC,citeseq
d1d1258b11d0,2,27678,EryP,citeseq
cfba140d8b9f,2,27678,MasP,citeseq
08de0ca2f9fa,2,27678,HSC,citeseq
c930717716d2,2,27678,EryP,citeseq
8a12e5a107b1,2,27678,HSC,citeseq
f0dc2a94716a,2,27678,HSC,citeseq
73205f6e10d4,2,27678,MkP,citeseq
0c4dfad755ab,2,27678,MasP,citeseq
74399b54596e,2,27678,EryP,citeseq
b56f06ce5391,2,27678,MkP,citeseq
78ed2844b329,2,27678,HSC,citeseq
6638971a1c18,2,27678,HSC,citeseq
9db739aa27e1,2,27678,HSC,citeseq
54104282cc5a,2,27678,HSC,citeseq
f0f1fc7651ef,2,27678,HSC,citeseq
010c9aec9a63,2,27678,MasP,citeseq
ee1bef5918b4,2,27678,MasP,citeseq
69952269c46e,2,27678,HSC,citeseq
0932dd8c308a,2,27678,HSC,citeseq
e648e6ed2607,2,27678,HSC,citeseq
050054c0381f,2,27678,EryP,citeseq
6f1697e63f84,2,27678,HSC,citeseq
09c0b493b463,2,27678,MkP,citeseq
0ce54cf21ddc,2,27678,HSC,citeseq
0dd9fa6cf331,2,27678,EryP,citeseq
0538d5f8b318,2,27678,NeuP,citeseq
79fa5a69f9a1,2,27678,HSC,citeseq
edbc4ff61f9d,2,27678,MkP,citeseq
1ff68f417b85,2,27678,EryP,citeseq
bc5dffb65992,2,27678,EryP,citeseq
fa4d45c40d0c,2,27678,HSC,citeseq
6937c273e95e,2,27678,HSC,citeseq
a966ee47d57d,2,27678,EryP,citeseq
f9d18ddc76fb,2,27678,MasP,citeseq
b08fa1f3c5e9,2,27678,EryP,citeseq
e1d53e279131,2,27678,HSC,citeseq
2293f3db287b,2,27678,HSC,citeseq
8060a9482b0b,2,27678,HSC,citeseq
eb05a18947d9,2,27678,HSC,citeseq
7d35bcefc219,2,27678,MkP,citeseq
ca19805310e6,2,27678,EryP,citeseq
08277f6197d4,2,27678,NeuP,citeseq
fa4c85491eff,2,27678,MasP,citeseq
a878a518daf4,2,27678,HSC,citeseq
44c05bf39636,2,27678,NeuP,citeseq
eaf7722d6be1,2,27678,NeuP,citeseq
75d01d132524,2,27678,HSC,citeseq
f7a68cdd4943,2,27678,NeuP,citeseq
4b2606d7d910,2,27678,HSC,citeseq
255d21ae1fb3,2,27678,HSC,citeseq
3c5c948b497a,2,27678,EryP,citeseq
ddc7913f3184,2,27678,EryP,citeseq
34edd811d3df,2,27678,EryP,citeseq
3f8da70e8c77,2,27678,HSC,citeseq
fbcf3b8a539e,2,27678,HSC,citeseq
0d83060f6cd6,2,27678,EryP,citeseq
f2126e4686d2,2,27678,HSC,citeseq
a14956d742b5,2,27678,MasP,citeseq
efd0a7245cb9,2,27678,HSC,citeseq
5429457b7ce0,2,27678,HSC,citeseq
6ce27abf4935,2,27678,EryP,citeseq
cccdacec74df,2,27678,NeuP,citeseq
3b319206325f,2,27678,EryP,citeseq
91a835421a15,2,27678,HSC,citeseq
8c17d93d4238,2,27678,MasP,citeseq
29082b54ab7f,2,27678,HSC,citeseq
d4ecba02c1aa,2,27678,HSC,citeseq
1f34535beb7e,2,27678,HSC,citeseq
db1ade1e6b04,2,27678,HSC,citeseq
4c4f8d73b1fc,2,27678,NeuP,citeseq
6acf2ff04a80,2,27678,NeuP,citeseq
bb1db513db30,2,27678,EryP,citeseq
4f5ca3b77369,2,27678,HSC,citeseq
e52c9c9539b6,2,27678,EryP,citeseq
160114572c08,2,27678,NeuP,citeseq
1611e981e635,2,27678,EryP,citeseq
362c78f5e291,2,27678,NeuP,citeseq
39338a08c0b0,2,27678,HSC,citeseq
2b673c4c2ff0,2,27678,HSC,citeseq
5764505a0971,2,27678,HSC,citeseq
3ca2fa244c00,2,27678,HSC,citeseq
45ff863a916f,2,27678,EryP,citeseq
69f3e0908d77,2,27678,EryP,citeseq
9c08c5e9c03c,2,27678,NeuP,citeseq
111c07ba01b3,2,27678,NeuP,citeseq
52a08a401169,2,27678,EryP,citeseq
97bb6c473ef9,2,27678,EryP,citeseq
dbb037aca110,2,27678,HSC,citeseq
920820d102c1,2,27678,HSC,citeseq
2a7bdea1d76e,2,27678,HSC,citeseq
e2245c0a3711,2,27678,NeuP,citeseq
906f6f7006ea,2,27678,HSC,citeseq
324d723e777c,2,27678,MasP,citeseq
6ddbfea6b063,2,27678,HSC,citeseq
0690bf32d2b4,2,27678,HSC,citeseq
023d30ca3480,2,27678,MkP,citeseq
4ae8fad5ed60,2,27678,EryP,citeseq
be48470857fa,2,27678,MasP,citeseq
591a29329741,2,27678,HSC,citeseq
778fe60b1079,2,27678,HSC,citeseq
afefbdcdcbae,2,27678,EryP,citeseq
454e75994bc0,2,27678,MkP,citeseq
b4786791bd16,2,27678,EryP,citeseq
95be3a989127,2,27678,EryP,citeseq
1ba93c451d23,2,27678,MkP,citeseq
a3b8043fb4a0,2,27678,HSC,citeseq
91e2a593f21e,2,27678,MasP,citeseq
8e47f7fa0a2c,2,27678,NeuP,citeseq
2c23df53197d,2,27678,HSC,citeseq
f56013968d83,2,27678,HSC,citeseq
03acf44464b8,2,27678,EryP,citeseq
0d4259a582db,2,27678,EryP,citeseq
dfd110f6ef0a,2,27678,HSC,citeseq
8da1ecaa8c18,2,27678,HSC,citeseq
6fc5c34fcb29,2,27678,HSC,citeseq
9d0a3c723702,2,27678,NeuP,citeseq
ebd020b85e8f,2,27678,HSC,citeseq
b4270c743952,2,27678,NeuP,citeseq
fb9728310f2c,2,27678,HSC,citeseq
2e2ada5e1609,2,27678,NeuP,citeseq
54c73dbb8a8c,2,27678,EryP,citeseq
34da5bd52e65,2,27678,HSC,citeseq
532a8570a886,2,27678,MkP,citeseq
51668e779f4d,2,27678,MkP,citeseq
6b44eeaa495f,2,27678,HSC,citeseq
b599ac1684c8,2,27678,NeuP,citeseq
785606e073a1,2,27678,EryP,citeseq
2eabbb39e50e,2,27678,HSC,citeseq
2d9e08cdb04c,2,27678,NeuP,citeseq
f4b78e9740ce,2,27678,MkP,citeseq
c1bf796aa5a7,2,27678,HSC,citeseq
1b6a7ed61f92,2,27678,MasP,citeseq
649a5ac00f6c,2,27678,HSC,citeseq
aef698d02102,2,27678,HSC,citeseq
a9e830703eac,2,27678,HSC,citeseq
3d9d315dfd45,2,27678,EryP,citeseq
12923a98e1f8,2,27678,HSC,citeseq
55eb3033f1f4,2,27678,MkP,citeseq
f91db7a9c538,2,27678,HSC,citeseq
bb154ffd1b23,2,27678,MkP,citeseq
626c454f2769,2,27678,MkP,citeseq
1e864e55a56c,2,27678,NeuP,citeseq
cad27b5d5542,2,27678,MasP,citeseq
e2533eda29ff,2,27678,NeuP,citeseq
3cac9797796c,2,27678,EryP,citeseq
2d14e7a24d36,2,27678,EryP,citeseq
72ed6a95088a,2,27678,EryP,citeseq
b0f6abbb4b96,2,27678,MasP,citeseq
f4b4858d6bc8,2,27678,MasP,citeseq
43a1106b761e,2,27678,NeuP,citeseq
046d59ab61e9,2,27678,HSC,citeseq
c99d9b33ef79,2,27678,MasP,citeseq
94e8374678cf,2,27678,NeuP,citeseq
01ecc212f0ec,2,27678,HSC,citeseq
0b2cf6c718eb,2,27678,NeuP,citeseq
e5408f744b28,2,27678,HSC,citeseq
576549d1346e,2,27678,EryP,citeseq
1ef6d9fe65c6,2,27678,MkP,citeseq
7b8bac1bc26c,2,27678,MasP,citeseq
1b7dcf72172b,2,27678,EryP,citeseq
49869d15f653,2,27678,EryP,citeseq
1b7997e88153,2,27678,HSC,citeseq
47eedbdd371a,2,27678,HSC,citeseq
3905f1112c42,2,27678,EryP,citeseq
06c983552088,2,27678,EryP,citeseq
47f7b4235925,2,27678,HSC,citeseq
6cb0b3ed8687,2,27678,EryP,citeseq
4699444ff9c7,2,27678,HSC,citeseq
c400f306fb71,2,27678,HSC,citeseq
83d8795d6006,2,27678,HSC,citeseq
b48df324364f,2,27678,HSC,citeseq
d630e4f99004,2,27678,HSC,citeseq
dceb51c16732,2,27678,HSC,citeseq
8c8d0385a093,2,27678,HSC,citeseq
351a07743fc8,2,27678,HSC,citeseq
ef61dbcbb776,2,27678,NeuP,citeseq
dff468bf5588,2,27678,HSC,citeseq
387161bdbf07,2,27678,HSC,citeseq
08a718a03806,2,27678,HSC,citeseq
edeb997c0ae1,2,27678,MkP,citeseq
8bb0701d4b6c,2,27678,NeuP,citeseq
27f72a7ffc4a,2,27678,HSC,citeseq
063f199005bb,2,27678,EryP,citeseq
937a94dcc1d6,2,27678,HSC,citeseq
4042a87be5fd,2,27678,HSC,citeseq
2ba6442efce7,2,27678,HSC,citeseq
b08da80f534b,2,27678,HSC,citeseq
7ed5ee0ed22f,2,27678,HSC,citeseq
471e98883674,2,27678,NeuP,citeseq
e606160280ee,2,27678,EryP,citeseq
14be02fb39eb,2,27678,HSC,citeseq
1948ae8120ef,2,27678,MasP,citeseq
9b9d605ddd5c,2,27678,HSC,citeseq
61084a0866d7,2,27678,HSC,citeseq
f71328e00f25,2,27678,MkP,citeseq
c1c4bdad230a,2,27678,HSC,citeseq
806462310d9d,2,27678,MasP,citeseq
2cba93b8403d,2,27678,MasP,citeseq
fad22b1daa9a,2,27678,NeuP,citeseq
67b3963bafda,2,27678,HSC,citeseq
55a8f9e7fc1e,2,27678,HSC,citeseq
73f501f5b6fd,2,27678,NeuP,citeseq
c3f742dccf88,2,27678,HSC,citeseq
6bb5bafa9bf0,2,27678,HSC,citeseq
0100075acc86,2,27678,HSC,citeseq
8444bb84922d,2,27678,HSC,citeseq
144e30500775,2,27678,HSC,citeseq
bd0a0edd62d7,2,27678,HSC,citeseq
03754a43aaf3,2,27678,MkP,citeseq
37e15effccd4,2,27678,NeuP,citeseq
9a72605707b6,2,27678,HSC,citeseq
4bc0e3e2b3e2,2,27678,HSC,citeseq
5781a57464ac,2,27678,EryP,citeseq
a12dadab53ae,2,27678,NeuP,citeseq
422892cda5b0,2,27678,EryP,citeseq
20a3c1d5ab81,2,27678,HSC,citeseq
e0b39e99e432,2,27678,HSC,citeseq
7ca92a718503,2,27678,HSC,citeseq
283b1fc920a0,2,27678,MasP,citeseq
4eee2e50e865,2,27678,HSC,citeseq
cfb94af1b862,2,27678,HSC,citeseq
40b8857fbf1f,2,27678,EryP,citeseq
79b74132cd54,2,27678,HSC,citeseq
1fab02457733,2,27678,HSC,citeseq
d474aad1055b,2,27678,HSC,citeseq
aace8d5f1822,2,27678,HSC,citeseq
0cab1ba26961,2,27678,EryP,citeseq
7ac075ec6de0,2,27678,EryP,citeseq
65017d2ef189,2,27678,MasP,citeseq
4ab0cedc632d,2,27678,HSC,citeseq
e29f720b93a0,2,27678,HSC,citeseq
23bcb776f85a,2,27678,EryP,citeseq
d18c1ae4b8e3,2,27678,NeuP,citeseq
36d23dbfcde3,2,27678,EryP,citeseq
cef03cdaf8f6,2,27678,EryP,citeseq
5977f96cde7d,2,27678,HSC,citeseq
8a2cdf2bdb2b,2,27678,HSC,citeseq
8a0a192aec93,2,27678,NeuP,citeseq
6fdd9e964cb1,2,27678,HSC,citeseq
e8751bc1796a,2,27678,HSC,citeseq
a35a1f0f4624,2,27678,HSC,citeseq
344a76f46533,2,27678,EryP,citeseq
eddc67245a93,2,27678,NeuP,citeseq
498a7f8ad8c5,2,27678,MkP,citeseq
5490bcacffdf,2,27678,MkP,citeseq
3afb73928199,2,27678,HSC,citeseq
2723f381d5d7,2,27678,HSC,citeseq
c188a995e3da,2,27678,MkP,citeseq
a0efd1983daa,2,27678,EryP,citeseq
42c9da78ecde,2,27678,EryP,citeseq
67d59f9b68f2,2,27678,MkP,citeseq
493095ae023f,2,27678,HSC,citeseq
1dc30f1bd51d,2,27678,HSC,citeseq
17704fc9b092,2,27678,EryP,citeseq
40da19464a92,2,27678,HSC,citeseq
1e750203ca6f,2,27678,HSC,citeseq
f0c04608f2a3,2,27678,HSC,citeseq
828395d8776d,2,27678,EryP,citeseq
405102c781f4,2,27678,HSC,citeseq
29d71b5e7279,2,27678,HSC,citeseq
db561c9d1205,2,27678,HSC,citeseq
f682db49f1c9,2,27678,NeuP,citeseq
6c420230b438,2,27678,HSC,citeseq
b145b989826a,2,27678,MasP,citeseq
4f0ff667c0d5,2,27678,HSC,citeseq
3749126aaca3,2,27678,HSC,citeseq
3377188c1595,2,27678,EryP,citeseq
c7fbde6a244d,2,27678,EryP,citeseq
16f6af259d7f,2,27678,HSC,citeseq
4ac90e52b980,2,27678,MasP,citeseq
ec6848be8c02,2,27678,HSC,citeseq
a921185e4bdd,2,27678,HSC,citeseq
58440a9e3c0f,2,27678,HSC,citeseq
5912530ee84f,2,27678,MkP,citeseq
f5e83f40f7dc,2,27678,HSC,citeseq
c2748aca44f3,2,27678,NeuP,citeseq
1fa3491f235a,2,27678,NeuP,citeseq
48782ce93485,2,27678,HSC,citeseq
34121f4e7439,2,27678,EryP,citeseq
68cdcb23723f,2,27678,EryP,citeseq
fe56ced12ce8,2,27678,EryP,citeseq
c150f21e165b,2,27678,EryP,citeseq
ab526b186df9,2,27678,HSC,citeseq
7818ca71d489,2,27678,HSC,citeseq
8347cad5cd7e,2,27678,MkP,citeseq
7eafb08860db,2,27678,HSC,citeseq
48eab6124c5c,2,27678,HSC,citeseq
fe14ecef6c02,2,27678,EryP,citeseq
5248ae1a681d,2,27678,HSC,citeseq
6b29e7d95e46,2,27678,EryP,citeseq
dcde1f7aa1dc,2,27678,HSC,citeseq
497454e7a368,2,27678,HSC,citeseq
9395b88247c0,2,27678,EryP,citeseq
881246a0abd2,2,27678,EryP,citeseq
63d32cf64a54,2,27678,HSC,citeseq
c532e5e76542,2,27678,HSC,citeseq
0037e501ac4d,2,27678,HSC,citeseq
11e12ec41674,2,27678,HSC,citeseq
9ba340a26e8e,2,27678,NeuP,citeseq
754efff1b467,2,27678,NeuP,citeseq
c42a057c9e6d,2,27678,HSC,citeseq
5c89d2d94108,2,27678,EryP,citeseq
2480974c0b96,2,27678,EryP,citeseq
21b987381c3e,2,27678,MasP,citeseq
c430dc597cde,2,27678,HSC,citeseq
c9d643f0af62,2,27678,HSC,citeseq
b8e3d907af73,2,27678,HSC,citeseq
00604b0816c1,2,27678,NeuP,citeseq
6e906ca8c65c,2,27678,HSC,citeseq
8e47c4716f45,2,27678,HSC,citeseq
de31a8945b51,2,27678,HSC,citeseq
48e02822c51e,2,27678,HSC,citeseq
dc3fb52f577b,2,27678,HSC,citeseq
9f184791619d,2,27678,NeuP,citeseq
5369cb38528c,2,27678,NeuP,citeseq
f7324551c226,2,27678,NeuP,citeseq
d2f7d4346c74,2,27678,MasP,citeseq
94b32d221c5a,2,27678,HSC,citeseq
cca12e966f9b,2,27678,MoP,citeseq
32e5395aaef4,2,27678,HSC,citeseq
6b9cf0608d53,2,27678,HSC,citeseq
3ad911275c59,2,27678,MoP,citeseq
0881fd3ede1d,2,27678,HSC,citeseq
62f3e9f52f47,2,27678,HSC,citeseq
ae0b2fc57f6b,2,27678,HSC,citeseq
ed955c53f393,2,27678,HSC,citeseq
b17ed7e2605c,2,27678,MkP,citeseq
d90306d62562,2,27678,HSC,citeseq
ebb498ca657f,2,27678,EryP,citeseq
c5388978d970,2,27678,HSC,citeseq
79e38745da3c,2,27678,HSC,citeseq
fffed5deb16c,2,27678,HSC,citeseq
5a26a616641c,2,27678,NeuP,citeseq
89a65e889a17,2,27678,MkP,citeseq
bf325b8cc188,2,27678,NeuP,citeseq
597a09b34ac3,2,27678,MasP,citeseq
87725a4fd09f,2,27678,EryP,citeseq
1703f88616f6,2,27678,MkP,citeseq
8f5eafa57a7a,2,27678,EryP,citeseq
486d6951de72,2,27678,MasP,citeseq
ff3875142ffb,2,27678,EryP,citeseq
d50cb7918f2f,2,27678,MkP,citeseq
d29bbb768632,2,27678,EryP,citeseq
534a2291f52f,2,27678,HSC,citeseq
2a48fa6f44c7,2,27678,MkP,citeseq
9bcb9485e98c,2,27678,MkP,citeseq
f08801c69c82,2,27678,HSC,citeseq
5611e41b05f7,2,27678,HSC,citeseq
db750ebeb9e2,2,27678,EryP,citeseq
cd0b91a117c6,2,27678,NeuP,citeseq
4b63137521ae,2,27678,MasP,citeseq
aca6bad6e4fe,2,27678,MkP,citeseq
7fa4a3ddf6c9,2,27678,MasP,citeseq
4a4a89519e25,2,27678,EryP,citeseq
b71bd43514a5,2,27678,NeuP,citeseq
b7a489312c8b,2,27678,EryP,citeseq
cb29918a3def,2,27678,EryP,citeseq
ad9ec30333e2,2,27678,HSC,citeseq
9e3f5c0248dc,2,27678,EryP,citeseq
42c5f6351b5c,2,27678,HSC,citeseq
94405e88afe8,2,27678,EryP,citeseq
ff2e404a1a33,2,27678,MasP,citeseq
cbc02f764b87,2,27678,EryP,citeseq
3e6d3ae55517,2,27678,HSC,citeseq
1a9901096901,2,27678,HSC,citeseq
7ec5d9d023b9,2,27678,HSC,citeseq
cd34bf7bff97,2,27678,NeuP,citeseq
07fb9113ea25,2,27678,MkP,citeseq
33c8fdea216c,2,27678,EryP,citeseq
d903707a5b88,2,27678,EryP,citeseq
871fc06b2e57,2,27678,MasP,citeseq
8ee8c1711e7d,2,27678,MasP,citeseq
22453c67d119,2,27678,HSC,citeseq
4b722a4f257d,2,27678,HSC,citeseq
672419f15d11,2,27678,MasP,citeseq
1252b92e5913,2,27678,MasP,citeseq
682b1e5b5f19,2,27678,HSC,citeseq
e7481c27cf91,2,27678,MasP,citeseq
4e3b599cf494,2,27678,NeuP,citeseq
ba16c05482a0,2,27678,HSC,citeseq
076ac0484fa4,2,27678,MasP,citeseq
12acb4da7c10,2,27678,MkP,citeseq
61c9ab7172ac,2,27678,MkP,citeseq
b1f6f52898f9,2,27678,EryP,citeseq
483947276f96,2,27678,MkP,citeseq
0c10de8e13c7,2,27678,MasP,citeseq
b01eb8d6d200,2,27678,NeuP,citeseq
fdf1c79a3aa4,2,27678,EryP,citeseq
017e542afdc9,2,27678,HSC,citeseq
905f1c2650a6,2,27678,HSC,citeseq
06b89702b3b4,2,27678,EryP,citeseq
edd0ad8f5d50,2,27678,HSC,citeseq
66edf106f749,2,27678,NeuP,citeseq
3ebcc902da17,2,27678,EryP,citeseq
0edd8ec489b0,2,27678,HSC,citeseq
2d731930a3b4,2,27678,HSC,citeseq
50dca2b0f060,2,27678,HSC,citeseq
eedf9795d533,2,27678,MasP,citeseq
7ad79c8e2fad,2,27678,NeuP,citeseq
887a79ada9bc,2,27678,HSC,citeseq
5b28e1b0d387,2,27678,EryP,citeseq
fda77a1bdb25,2,27678,HSC,citeseq
640bfdb4b2e3,2,27678,MkP,citeseq
8ee654081d9e,2,27678,HSC,citeseq
14d65be791ea,2,27678,NeuP,citeseq
55dbdc4fff7a,2,27678,MkP,citeseq
77e0202db36f,2,27678,MkP,citeseq
0f2a4e0bcfcd,2,27678,EryP,citeseq
6448a9f80a6f,2,27678,EryP,citeseq
17e6d83406f8,2,27678,EryP,citeseq
0cdc88bd62e5,2,27678,MasP,citeseq
02c7ad32c283,2,27678,HSC,citeseq
6a4426098796,2,27678,EryP,citeseq
14187cae9113,2,27678,HSC,citeseq
247156923c37,2,27678,HSC,citeseq
0a02bcd61e31,2,27678,HSC,citeseq
145905373bdd,2,27678,MkP,citeseq
c2493fc3102e,2,27678,EryP,citeseq
b26ad5b7d0f3,2,27678,HSC,citeseq
d6a28c5ed5c2,2,27678,EryP,citeseq
35a1453dfeb6,2,27678,EryP,citeseq
c344fddb5205,2,27678,HSC,citeseq
7592a849bf3f,2,27678,NeuP,citeseq
17bc2c3cec7e,2,27678,EryP,citeseq
7c46e3932116,2,27678,EryP,citeseq
a0270bc517d4,2,27678,HSC,citeseq
4e08d6ea8685,2,27678,HSC,citeseq
4683e52d4cec,2,27678,MasP,citeseq
101768e32057,2,27678,MkP,citeseq
496b5bc40ddf,2,27678,EryP,citeseq
037d78d7e363,2,27678,HSC,citeseq
f65c7aa2c93a,2,27678,HSC,citeseq
aa77996ed6ad,2,27678,EryP,citeseq
4357332f1769,2,27678,EryP,citeseq
90147ca8068b,2,27678,HSC,citeseq
34754abfddde,2,27678,EryP,citeseq
21047bfdff30,2,27678,HSC,citeseq
974bfbb9912e,2,27678,MkP,citeseq
b70d3111c2ae,2,27678,HSC,citeseq
72e7859d1e25,2,27678,HSC,citeseq
1ddcf730f052,2,27678,MasP,citeseq
60a7346bfa85,2,27678,HSC,citeseq
40e8cadb7f9f,2,27678,EryP,citeseq
320aa68bec78,2,27678,HSC,citeseq
c0b0146a12e9,2,27678,MasP,citeseq
114393b4fd23,2,27678,HSC,citeseq
a59698d0b8f2,2,27678,EryP,citeseq
1a07578dbd53,2,27678,EryP,citeseq
a351d0eb2a57,2,27678,HSC,citeseq
763fcf3ae6f1,2,27678,MoP,citeseq
4df619928180,2,27678,NeuP,citeseq
e69556f263a1,2,27678,HSC,citeseq
122e95ad09df,2,27678,NeuP,citeseq
3e751b1d2ec9,2,27678,MkP,citeseq
f4e3413adaeb,2,27678,HSC,citeseq
06cb937c79f3,2,27678,EryP,citeseq
3219eee3c6ff,2,27678,EryP,citeseq
b39dadd4af3b,2,27678,HSC,citeseq
256813b3a894,2,27678,MasP,citeseq
635ae99eb881,2,27678,HSC,citeseq
6bd2b8d9ebd8,2,27678,NeuP,citeseq
2ede629cf985,2,27678,HSC,citeseq
d9af92231230,2,27678,MkP,citeseq
512022372c48,2,27678,HSC,citeseq
eb30be8de96c,2,27678,HSC,citeseq
233aece8ba82,2,27678,HSC,citeseq
39d0cb97ca88,2,27678,MkP,citeseq
af78bad05cd8,2,27678,MasP,citeseq
a3672be0e2d9,2,27678,MkP,citeseq
1bd4947b9df9,2,27678,NeuP,citeseq
dd534b845e7a,2,27678,HSC,citeseq
d784d45e6d5b,2,27678,HSC,citeseq
7112b4c6e314,2,27678,NeuP,citeseq
ffb0074dcbe8,2,27678,HSC,citeseq
3be553283043,2,27678,HSC,citeseq
0de86f0452c2,2,27678,NeuP,citeseq
97bf4967315a,2,27678,NeuP,citeseq
41eb4c3b1850,2,27678,HSC,citeseq
419bcb63aab3,2,27678,MkP,citeseq
e87dd91856b2,2,27678,NeuP,citeseq
0fb2624df170,2,27678,EryP,citeseq
84a5fed56225,2,27678,EryP,citeseq
579e1a037adc,2,27678,NeuP,citeseq
206656647424,2,27678,HSC,citeseq
c0b61c8c704f,2,27678,HSC,citeseq
29dbaf1cd19a,2,27678,HSC,citeseq
f5424ed1a9f3,2,27678,MasP,citeseq
ecf3ec173bbc,2,27678,NeuP,citeseq
321eaa4c5212,2,27678,EryP,citeseq
6bead4d8416c,2,27678,HSC,citeseq
002affc117bd,2,27678,MkP,citeseq
f3630c10ef34,2,27678,HSC,citeseq
725fdac10d79,2,27678,HSC,citeseq
bee0c2431e77,2,27678,HSC,citeseq
d3c0e9489622,2,27678,HSC,citeseq
0497023ff5c5,2,27678,HSC,citeseq
43b733a88c10,2,27678,NeuP,citeseq
617714dcc89d,2,27678,EryP,citeseq
04f29a72bfba,2,27678,HSC,citeseq
72bf500db7b8,2,27678,HSC,citeseq
7b00f07c8c74,2,27678,NeuP,citeseq
b20abe574089,2,27678,EryP,citeseq
02c337210e83,2,27678,HSC,citeseq
843efd44b29b,2,27678,NeuP,citeseq
e79cf261a124,2,27678,HSC,citeseq
e1a0821b1c89,2,27678,EryP,citeseq
c658346f9019,2,27678,HSC,citeseq
6bacf57c1f52,2,27678,HSC,citeseq
eb1abfadaf61,2,27678,HSC,citeseq
46e327f5600e,2,27678,EryP,citeseq
360af1e0bf3a,2,27678,MasP,citeseq
1d87fa4d3e83,2,27678,MasP,citeseq
1c30d315fdf3,2,27678,NeuP,citeseq
3bced3a086a6,2,27678,HSC,citeseq
3f9030eaf742,2,27678,HSC,citeseq
f0d466d0826f,2,27678,EryP,citeseq
7bc1832ed23d,2,27678,HSC,citeseq
c1a15ece5fae,2,27678,NeuP,citeseq
ec0b1163c8c8,2,27678,MkP,citeseq
155120c88c40,2,27678,HSC,citeseq
15abdcbff9c5,2,27678,MkP,citeseq
d90399ca0f1f,2,27678,NeuP,citeseq
bac6f8afd44b,2,27678,NeuP,citeseq
734008db72fb,2,27678,NeuP,citeseq
5d4d2dbfa5c7,2,27678,HSC,citeseq
0869fc742841,2,27678,HSC,citeseq
6c12f5c5cbfe,2,27678,EryP,citeseq
ab56675814a1,2,27678,HSC,citeseq
d28ea6106188,2,27678,HSC,citeseq
9f72a467bf53,2,27678,HSC,citeseq
11a827cf8333,2,27678,MkP,citeseq
89b36f11d1aa,2,27678,EryP,citeseq
ac13a9714e38,2,27678,HSC,citeseq
8f2e56e5946d,2,27678,HSC,citeseq
69ae0531aff4,2,27678,EryP,citeseq
9dee68c9a83a,2,27678,HSC,citeseq
c52b73f65c68,2,27678,EryP,citeseq
e9ce94e296b2,2,27678,HSC,citeseq
ccce6adc23c6,2,27678,EryP,citeseq
